rally,ball_round,time,frame_num,roundscore_a,roundscore_b,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,__match_name,__set_file,rally_winner,smash_success,landing_x_m,player_location_x_m,landing_y_m,player_location_y_m,distance_to_birdie_m,depth_m,width_m,to_center_m,to_back_m,depth_x_width,match_mode,in_court,in_court_flag
27,10.0,00:23:20,42000.0,17,10,A,3,殺球,,,1.0,8.0,633.0,341.0,2.0,8.0,651.0,604.0,對手落地致勝,落地致勝,A,,8.0,630.0,349.0,8.0,563.0,555.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set1.csv,A,1,3.0356132075471693,2.8845518867924524,10.83013698630137,3.0287671232876714,7.802832259004838,10.83013698630137,3.0356132075471693,0.014386792452830477,2.5698630136986296,0.15581093305764077,singles,True,1
3,7.0,00:30:31,54934.0,2,1,A,3,殺球,,,1.0,5.0,795.0,556.0,2.0,13.0,790.0,297.0,出界,對手出界,B,,8.0,670.0,560.0,9.0,586.0,327.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,B,0,4.035495283018868,3.172287735849056,1.4378995433789954,9.484018264840183,8.092289771711041,1.4378995433789954,4.035495283018868,0.9854952830188681,11.962100456621005,1.4170432174549843,singles,True,1
5,10.0,00:31:13,56199.0,4,1,B,3,殺球,1.0,,1.0,9.0,690.0,326.0,2.0,1.0,503.0,441.0,掛網,對手掛網,A,,8.0,649.0,339.0,8.0,637.0,533.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,A,0,1.9709905660377356,3.0212264150943393,5.84337899543379,2.7228310502283106,3.292539265820498,5.84337899543379,1.9709905660377356,1.0790094339622642,7.55662100456621,6.305061062289998,singles,True,1
11,3.0,00:35:19,63590.0,6,5,B,3,殺球,1.0,,1.0,8.0,728.0,347.0,2.0,7.0,705.0,442.0,掛網,對手掛網,A,,8.0,627.0,356.0,7.0,589.0,492.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,A,0,3.4240566037735847,2.862971698113207,5.873972602739726,3.2429223744292237,2.6902121803405508,5.873972602739726,3.4240566037735847,0.37405660377358485,7.5260273972602745,2.1971982424399066,singles,True,1
12,4.0,00:35:46,64384.0,7,5,B,3,殺球,,,1.0,9.0,727.0,314.0,2.0,7.0,557.0,442.0,掛網,對手掛網,A,,9.0,681.0,320.0,8.0,706.0,564.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,A,0,2.3594339622641507,3.2514150943396225,5.873972602739726,2.141552511415525,3.8375239514691235,5.873972602739726,2.3594339622641507,0.6905660377358491,7.5260273972602745,4.0563659860429055,singles,True,1
13,2.0,00:36:17,65329.0,7,6,B,3,殺球,,,1.0,,,,2.0,6.0,413.0,561.0,對手落地致勝,落地致勝,B,,8.0,690.0,337.0,8.0,691.0,549.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,B,1,1.3235849056603772,3.3161556603773583,9.51461187214612,2.6616438356164385,7.136771617632925,9.51461187214612,1.3235849056603772,1.7264150943396226,3.885388127853881,16.426169552856035,singles,True,1
24,21.0,00:43:06,77593.0,12,12,A,3,點扣,1.0,,1.0,6.0,463.0,554.0,2.0,7.0,762.0,423.0,未過網,對手未過網,B,,8.0,575.0,565.0,8.0,544.0,348.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,B,0,3.834080188679245,2.4889150943396223,5.292694063926941,9.636986301369863,4.547784534840734,5.292694063926941,3.834080188679245,0.784080188679245,8.10730593607306,4.149896560265356,singles,True,1
33,16.0,00:51:31,92730.0,17,16,B,3,殺球,,,1.0,9.0,731.0,316.0,2.0,5.0,894.0,586.0,對手落地致勝,落地致勝,B,,9.0,683.0,324.0,8.0,685.0,576.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,B,1,4.783608490566038,3.2658018867924525,10.27945205479452,2.2639269406392692,8.15796419102905,10.27945205479452,4.783608490566038,1.7336084905660378,3.1205479452054803,17.820545360558285,singles,True,1
37,17.0,00:54:02,97265.0,19,18,A,3,點扣,,,1.0,8.0,742.0,530.0,2.0,6.0,832.0,350.0,對手落地致勝,落地致勝,A,,8.0,652.0,531.0,8.0,598.0,371.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,A,1,4.337617924528302,3.0428066037735846,3.0593607305936072,8.596803652968037,5.6868102197021875,3.0593607305936072,4.337617924528302,1.287617924528302,10.340639269406394,3.93928771431033,singles,True,1
40,16.0,00:56:41,102041.0,19,21,A,3,點扣,,,1.0,4.0,434.0,627.0,2.0,7.0,703.0,454.0,掛網,對手掛網,B,,8.0,515.0,613.0,8.0,571.0,362.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,B,0,3.409669811320754,2.057311320754717,6.241095890410959,11.105479452054794,5.048871252250033,6.241095890410959,3.409669811320754,0.3596698113207544,7.1589041095890416,2.2447337813388453,singles,True,1
5,5.0,01:01:57,111527.0,3,2,A,3,殺球,,,1.0,8.0,541.0,334.0,2.0,1.0,501.0,446.0,掛網,對手掛網,B,,8.0,618.0,348.0,7.0,734.0,507.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,0,1.9566037735849056,2.7982311320754714,5.99634703196347,2.998173515981735,3.1140618238073063,5.99634703196347,1.9566037735849056,1.0933962264150943,7.40365296803653,6.556383217024209,singles,True,1
40,11.0,01:24:59,152992.0,20,20,B,3,殺球,,,1.0,9.0,644.0,325.0,2.0,7.0,746.0,447.0,掛網,對手掛網,A,,9.0,632.0,328.0,8.0,666.0,574.0,0,Anders_Antonsen_Sameer_Verma_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,0,3.7189858490566032,2.898938679245283,6.026940639269406,2.3863013698630136,3.731853648076177,6.026940639269406,3.7189858490566032,0.6689858490566034,7.373059360730594,4.0319380007753916,singles,True,1
2,9.0,00:09:53,17802.0,2,0,A,3,殺球,,,1.0,8.0,619.0,532.0,2.0,8.0,744.0,361.0,對手落地致勝,落地致勝,A,,8.0,562.0,539.0,8.0,556.0,326.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,A,1,3.704599056603773,2.395400943396226,3.3958904109589043,8.841552511415525,5.600824529654167,3.3958904109589043,3.704599056603773,0.6545990566037734,10.004109589041096,2.222946659343499,singles,True,1
4,3.0,00:10:37,19130.0,3,1,B,3,點扣,1.0,,1.0,9.0,733.0,313.0,2.0,2.0,786.0,436.0,掛網,對手掛網,A,,9.0,722.0,315.0,8.0,663.0,543.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,A,0,4.006721698113207,3.546344339622641,5.69041095890411,1.9885844748858448,3.7303440364113576,5.69041095890411,4.006721698113207,0.9567216981132072,7.7095890410958905,5.444139635564744,singles,True,1
5,22.0,00:11:16,20308.0,3,2,B,3,殺球,,,1.0,9.0,534.0,312.0,2.0,5.0,874.0,564.0,對手落地致勝,落地致勝,B,,9.0,560.0,314.0,8.0,607.0,573.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,B,1,4.6397405660377355,2.381014150943396,9.606392694063928,1.9579908675799087,7.974954264295752,9.606392694063928,4.6397405660377355,1.5897405660377357,3.7936073059360726,15.271672159041957,singles,True,1
7,12.0,00:12:18,22157.0,4,3,B,3,殺球,,,1.0,3.0,477.0,315.0,2.0,5.0,873.0,548.0,對手落地致勝,落地致勝,B,,3.0,504.0,315.0,8.0,558.0,587.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,B,1,4.63254716981132,1.9781839622641508,9.11689497716895,1.9885844748858448,7.606474522046315,9.11689497716895,4.63254716981132,1.5825471698113205,4.28310502283105,14.427916343585766,singles,True,1
9,5.0,00:13:03,23512.0,5,4,A,3,殺球,1.0,,1.0,4.0,433.0,625.0,2.0,11.0,875.0,339.0,出界,對手出界,B,,4.0,444.0,626.0,8.0,612.0,349.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,B,0,4.646933962264151,1.5465801886792452,2.7228310502283106,11.503196347031963,9.311659801920174,2.7228310502283106,4.646933962264151,1.596933962264151,10.67716894977169,4.348181377616956,singles,True,1
13,5.0,00:15:16,27507.0,6,7,B,3,殺球,1.0,,1.0,4.0,798.0,315.0,2.0,5.0,918.0,615.0,對手落地致勝,落地致勝,B,,4.0,783.0,312.0,8.0,671.0,547.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,B,1,4.95625,3.9851415094339617,11.166666666666666,1.8968036529680365,9.32059075344408,11.166666666666666,4.95625,1.90625,2.2333333333333343,21.286458333333332,singles,True,1
15,16.0,00:16:31,29731.0,7,8,B,3,殺球,1.0,,1.0,8.0,729.0,326.0,2.0,9.0,678.0,650.0,對手落地致勝,落地致勝,B,,9.0,710.0,321.0,8.0,650.0,559.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,B,1,3.2298349056603772,3.46002358490566,12.237442922374429,2.1721461187214612,10.067928613854955,12.237442922374429,3.2298349056603772,0.1798349056603774,1.1625570776255714,2.2007193934694587,singles,True,1
19,9.0,00:18:36,33506.0,10,9,A,3,殺球,1.0,,1.0,4.0,457.0,621.0,2.0,5.0,470.0,328.0,對手落地致勝,落地致勝,A,,4.0,468.0,627.0,7.0,712.0,394.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,A,1,1.7336084905660376,1.7192216981132074,2.3863013698630136,11.5337899543379,9.147499897944543,2.3863013698630136,1.7336084905660376,1.3163915094339622,11.013698630136986,3.141306862238304,singles,True,1
22,7.0,00:21:20,38409.0,13,9,A,3,殺球,1.0,,1.0,4.0,449.0,622.0,2.0,3.0,448.0,322.0,對手落地致勝,落地致勝,A,,4.0,457.0,628.0,8.0,648.0,349.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,A,1,1.5753537735849055,1.6400943396226413,2.202739726027397,11.564383561643837,9.361867690040603,2.202739726027397,1.5753537735849055,1.4746462264150944,11.197260273972603,3.24826182476092,singles,True,1
33,4.0,00:27:48,50065.0,18,15,A,3,殺球,,,1.0,8.0,537.0,613.0,2.0,5.0,461.0,356.0,對手落地致勝,落地致勝,A,,8.0,559.0,590.0,8.0,592.0,348.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,A,1,1.6688679245283018,2.3738207547169807,3.2429223744292237,10.401826484018265,7.193529491361101,3.2429223744292237,1.6688679245283018,1.381132075471698,10.157077625570777,4.478904109589041,singles,True,1
35,4.0,00:29:16,52680.0,20,15,B,3,殺球,,,1.0,8.0,646.0,328.0,2.0,7.0,532.0,427.0,掛網,對手掛網,A,,9.0,651.0,323.0,8.0,590.0,583.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,A,0,2.1795990566037733,3.0356132075471693,5.415068493150685,2.2333333333333334,3.294874634008598,5.415068493150685,2.1795990566037733,0.8704009433962265,7.984931506849315,4.713280724993539,singles,True,1
37,24.0,00:30:52,55560.0,21,16,A,3,點扣,1.0,,1.0,4.0,448.0,632.0,2.0,5.0,476.0,379.0,對手落地致勝,落地致勝,A,,4.0,458.0,623.0,8.0,619.0,340.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set1.csv,A,1,1.7767688679245282,1.6472877358490565,3.9465753424657533,11.411415525114155,7.46596305348786,3.9465753424657533,1.7767688679245282,1.2732311320754717,9.453424657534248,5.024902591108813,singles,True,1
6,4.0,00:35:08,63245.0,1,5,A,3,殺球,,,1.0,3.0,498.0,315.0,2.0,6.0,396.0,573.0,對手落地致勝,落地致勝,A,,9.0,546.0,312.0,8.0,609.0,565.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,A,1,1.2012971698113206,2.280306603773585,9.881735159817351,1.8968036529680365,8.057505353870665,9.881735159817351,1.2012971698113206,1.8487028301886792,3.518264840182649,18.26839175712932,singles,True,1
10,2.0,00:36:19,65382.0,1,9,A,3,殺球,,,1.0,3.0,525.0,313.0,2.0,11.0,366.0,559.0,出界,對手出界,B,,9.0,564.0,317.0,8.0,616.0,556.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,B,0,0.9854952830188678,2.4097877358490565,9.453424657534248,2.049771689497717,7.539408880164622,9.453424657534248,0.9854952830188678,2.064504716981132,3.946575342465753,19.5166397971052,singles,True,1
11,2.0,00:36:58,66552.0,1,10,A,3,殺球,1.0,,1.0,9.0,734.0,312.0,2.0,11.0,364.0,574.0,出界,對手出界,B,,8.0,742.0,324.0,8.0,672.0,558.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,B,0,0.9711084905660377,3.690212264150943,9.912328767123288,2.2639269406392692,8.117362615461241,9.912328767123288,0.9711084905660377,2.078891509433962,3.4876712328767123,20.60665611269062,singles,True,1
14,8.0,00:39:05,70350.0,1,13,A,3,殺球,1.0,,1.0,4.0,774.0,309.0,2.0,11.0,355.0,565.0,出界,對手出界,B,,4.0,759.0,315.0,8.0,630.0,544.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,B,0,0.9063679245283018,3.8124999999999996,9.636986301369863,1.9885844748858448,8.181910176691597,9.636986301369863,0.9063679245283018,2.143632075471698,3.7630136986301377,20.6581529464978,singles,True,1
18,5.0,00:40:09,72295.0,3,15,B,3,殺球,1.0,,1.0,4.0,383.0,624.0,2.0,6.0,832.0,350.0,對手落地致勝,落地致勝,B,,8.0,535.0,613.0,8.0,558.0,345.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,B,1,4.337617924528302,2.2011792452830186,3.0593607305936072,11.105479452054794,8.324926228503381,3.0593607305936072,4.337617924528302,1.287617924528302,10.340639269406394,3.93928771431033,singles,True,1
19,6.0,00:40:29,72896.0,3,16,A,3,點扣,1.0,,1.0,4.0,779.0,317.0,2.0,2.0,866.0,430.0,掛網,對手掛網,B,,4.0,753.0,311.0,8.0,708.0,547.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,B,0,4.5821933962264145,3.769339622641509,5.506849315068493,1.8662100456621005,3.7302795534886033,5.506849315068493,4.5821933962264145,1.5321933962264147,7.893150684931507,8.4375581545619,singles,True,1
20,7.0,00:40:56,73687.0,4,16,B,3,殺球,1.0,,1.0,4.0,417.0,619.0,2.0,11.0,861.0,353.0,出界,對手出界,A,,6.0,413.0,618.0,8.0,598.0,357.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,A,0,4.546226415094339,1.3235849056603772,3.1511415525114157,11.258447488584475,8.72432391875796,3.1511415525114157,4.546226415094339,1.4962264150943394,10.248858447488585,4.714821228568966,singles,True,1
23,4.0,00:42:09,75882.0,5,18,A,3,殺球,,,1.0,,,,2.0,6.0,391.0,591.0,對手落地致勝,落地致勝,A,,9.0,529.0,310.0,8.0,605.0,602.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set2.csv,A,1,1.165330188679245,2.158018867924528,10.4324200913242,1.8356164383561644,8.653927655208722,10.4324200913242,1.165330188679245,1.8846698113207547,2.9675799086758,19.66166720513483,singles,True,1
3,2.0,00:45:59,82772.0,2,1,B,3,殺球,,,1.0,9.0,544.0,322.0,2.0,6.0,426.0,581.0,對手落地致勝,落地致勝,B,,8.0,559.0,330.0,8.0,614.0,545.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,B,1,1.4170990566037733,2.3738207547169807,10.12648401826484,2.4474885844748857,7.738364638591773,10.12648401826484,1.4170990566037733,1.6329009433962265,3.2735159817351605,16.535545306711466,singles,True,1
4,13.0,00:46:27,83616.0,2,2,B,3,殺球,,,1.0,3.0,504.0,320.0,2.0,6.0,387.0,590.0,對手落地致勝,落地致勝,B,,9.0,554.0,317.0,8.0,595.0,557.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,B,1,1.1365566037735848,2.3378537735849054,10.401826484018265,2.049771689497717,8.438005343733218,10.401826484018265,1.1365566037735848,1.913443396226415,2.998173515981735,19.90330619453778,singles,True,1
6,6.0,00:47:30,85511.0,3,3,A,3,殺球,,,1.0,6.0,484.0,563.0,2.0,8.0,618.0,354.0,對手落地致勝,落地致勝,A,,8.0,511.0,583.0,5.0,496.0,333.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,A,1,2.7982311320754714,2.0285377358490564,3.1817351598173516,10.187671232876712,7.048089683310574,3.1817351598173516,2.7982311320754714,0.25176886792452846,10.218264840182648,0.8010618592228832,singles,True,1
14,17.0,00:52:36,94682.0,8,6,A,3,殺球,1.0,,1.0,4.0,408.0,622.0,2.0,5.0,443.0,352.0,對手落地致勝,落地致勝,A,,8.0,488.0,600.0,8.0,548.0,333.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,A,1,1.53938679245283,1.8630896226415092,3.1205479452054794,10.707762557077626,7.5941167418521,3.1205479452054794,1.53938679245283,1.5106132075471699,10.279452054794522,4.71394094081158,singles,True,1
19,9.0,00:55:39,100175.0,11,8,B,3,殺球,,,1.0,3.0,509.0,313.0,2.0,12.0,334.0,621.0,出界,對手出界,A,,9.0,567.0,316.0,8.0,604.0,543.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,A,0,0.7553066037735848,2.4313679245283017,11.350228310502283,2.0191780821917806,9.480383953943191,11.350228310502283,0.7553066037735848,2.294693396226415,2.0497716894977174,26.045293949771686,singles,True,1
21,13.0,00:57:45,103961.0,12,9,B,3,殺球,1.0,,1.0,6.0,473.0,614.0,2.0,15.0,428.0,333.0,出界,對手出界,A,,9.0,513.0,625.0,8.0,601.0,340.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,A,0,1.4314858490566036,2.0429245283018864,2.539269406392694,11.472602739726028,8.954233730639471,2.539269406392694,1.4314858490566036,1.6185141509433962,10.860730593607306,4.109843467304213,singles,True,1
23,3.0,00:59:03,106318.0,14,9,A,3,殺球,,,1.0,3.0,507.0,312.0,2.0,6.0,365.0,610.0,對手落地致勝,落地致勝,A,,9.0,555.0,311.0,8.0,635.0,540.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,A,1,0.9783018867924528,2.3450471698113207,11.013698630136986,1.8662100456621005,9.24902914211825,11.013698630136986,0.9783018867924528,2.071698113207547,2.3863013698630144,22.81705867149134,singles,True,1
28,6.0,01:01:35,110865.0,15,13,A,3,殺球,,,1.0,3.0,524.0,311.0,2.0,7.0,741.0,425.0,掛網,對手掛網,B,,9.0,563.0,316.0,8.0,656.0,533.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,B,0,3.683018867924528,2.4025943396226412,5.353881278538813,2.0191780821917806,3.57207676015007,5.353881278538813,3.683018867924528,0.6330188679245281,8.046118721461188,3.3891078659429645,singles,True,1
29,17.0,01:02:13,112011.0,15,14,B,3,殺球,,,1.0,3.0,839.0,623.0,2.0,6.0,765.0,363.0,對手落地致勝,落地致勝,B,,3.0,830.0,625.0,8.0,636.0,344.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,B,1,3.85566037735849,4.323231132075471,3.4570776255707765,11.472602739726028,8.029150967961693,3.4570776255707765,3.85566037735849,0.8056603773584903,9.942922374429223,2.7852304643749455,singles,True,1
30,8.0,01:02:51,113142.0,16,14,A,3,殺球,,,1.0,9.0,531.0,318.0,2.0,6.0,371.0,595.0,對手落地致勝,落地致勝,A,,9.0,580.0,316.0,8.0,680.0,547.0,0,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,set3.csv,A,1,1.0214622641509432,2.524882075471698,10.554794520547945,2.0191780821917806,8.667007506158496,10.554794520547945,1.0214622641509432,2.0285377358490564,2.845205479452055,21.410798979064356,singles,True,1
2,14.0,00:16:25,24645.0,2,0,B,3,點扣,1.0,,1.0,4.0,778.0,265.0,2.0,15.0,343.0,576.0,出界,對手出界,A,,8.0,712.0,289.0,8.0,686.0,547.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,A,0,0.8200471698113206,3.47441037735849,9.97351598173516,1.1931506849315068,9.172810844168433,9.97351598173516,0.8200471698113206,2.229952830188679,3.4264840182648406,22.24047019040234,singles,True,1
8,5.0,00:19:28,29208.0,5,3,A,3,點扣,,,1.0,9.0,760.0,635.0,2.0,7.0,697.0,416.0,掛網,對手掛網,B,,9.0,701.0,644.0,8.0,607.0,315.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,B,0,3.3665094339622637,3.395283018867924,5.078538812785388,12.053881278538812,6.975401811632889,5.078538812785388,3.3665094339622637,0.31650943396226383,8.321461187214613,1.6074054449900905,singles,True,1
13,7.0,00:22:45,34146.0,7,6,B,3,殺球,,,1.0,8.0,633.0,283.0,2.0,5.0,454.0,550.0,對手落地致勝,落地致勝,B,,8.0,633.0,298.0,8.0,672.0,577.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,B,1,1.618514150943396,2.9061320754716977,9.178082191780822,1.4684931506849315,7.816375317380328,9.178082191780822,1.618514150943396,1.4314858490566038,4.221917808219178,13.138294779012666,singles,True,1
16,10.0,00:25:07,37692.0,7,9,A,3,點扣,1.0,,1.0,3.0,405.0,622.0,2.0,11.0,830.0,310.0,出界,對手出界,B,,8.0,543.0,602.0,8.0,592.0,313.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,B,0,4.323231132075471,2.2587264150943396,1.8356164383561644,10.768949771689497,9.168785315999157,1.8356164383561644,4.323231132075471,1.2732311320754715,11.564383561643837,2.337163995864564,singles,True,1
22,24.0,00:28:51,43294.0,10,12,A,3,殺球,1.0,,1.0,8.0,522.0,542.0,2.0,3.0,481.0,272.0,對手落地致勝,落地致勝,A,,8.0,609.0,550.0,8.0,600.0,306.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,A,1,1.8127358490566037,2.7334905660377355,0.6730593607305936,9.178082191780822,8.554718148807044,0.6730593607305936,1.8127358490566037,1.2372641509433961,12.726940639269406,0.8327522184888428,singles,True,1
28,2.0,00:33:05,49645.0,13,15,A,3,殺球,1.0,,1.0,8.0,493.0,584.0,2.0,5.0,494.0,290.0,對手落地致勝,落地致勝,A,,8.0,529.0,569.0,8.0,600.0,306.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,A,1,1.9062499999999998,2.158018867924528,1.2237442922374429,9.759360730593608,8.53932875263577,1.2237442922374429,1.9062499999999998,1.14375,12.176255707762557,1.3996575342465754,singles,True,1
32,2.0,00:36:54,55367.0,16,16,A,3,殺球,,,1.0,6.0,847.0,594.0,2.0,6.0,810.0,276.0,對手落地致勝,落地致勝,A,,9.0,776.0,615.0,8.0,641.0,307.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,A,1,4.179363207547169,3.9347877358490564,0.7954337899543379,11.166666666666666,10.374116277753735,0.7954337899543379,4.179363207547169,1.1293632075471693,12.604566210045663,0.8983336564142325,singles,True,1
34,2.0,00:37:50,56760.0,17,17,A,3,殺球,1.0,,1.0,8.0,516.0,583.0,2.0,5.0,470.0,280.0,對手落地致勝,落地致勝,A,,8.0,566.0,566.0,8.0,594.0,307.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set1.csv,A,1,1.7336084905660376,2.4241745283018865,0.9178082191780822,9.6675799086758,8.776980464306043,0.9178082191780822,1.7336084905660376,1.3163915094339622,12.482191780821918,1.2081949470147324,singles,True,1
1,4.0,00:44:18,66458.0,1,0,A,3,殺球,1.0,,1.0,8.0,567.0,282.0,2.0,4.0,884.0,620.0,對手落地致勝,落地致勝,A,,8.0,554.0,278.0,8.0,670.0,559.0,0,Anthony_Sinisuka_GINTING_Anders_ANTONSEN_Indonesia_Masters_2020_Final,set2.csv,A,1,4.711674528301886,2.3378537735849054,11.319634703196348,0.85662100456621,10.728917961903104,11.319634703196348,4.711674528301886,1.6616745283018863,2.0803652968036523,18.809548655983455,singles,True,1
